Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,AI Usage Segment,GPA Change,Risk Profile
144594,Humanities,Freshman,3.653,0.7,Ideation,Beginner,3,False,13.37,2,Allowed_With_Citation,4,3.812,70.12,Low,Light User (0-5 jam/minggu),0.1589999999999998,Risiko Rendah / Normal
144595,Medical,Sophomore,3.571,0.19,Summarizing_Reading,Beginner,2,True,12.71,1,Allowed_With_Citation,5,3.578,69.67,Low,Light User (0-5 jam/minggu),0.0069999999999996,Risiko Rendah / Normal
144596,Humanities,Freshman,2.42,2.81,Debugging/Troubleshooting,Advanced,3,False,8.08,2,Allowed_With_Citation,3,2.924,96.93,Medium,Light User (0-5 jam/minggu),0.504,Risiko Rendah / Normal
144597,STEM,Junior,2.778,15.26,Direct_Answer_Generation,Intermediate,4,True,14.1,5,Strict_Ban,8,2.963,71.69,High,Heavy User (>15 jam/minggu),0.185,Risiko Tinggi - Well-being
144598,STEM,Graduate,3.9,21.76,Debugging/Troubleshooting,Intermediate,1,False,7.28,6,Strict_Ban,7,3.877,88.32,Medium,Heavy User (>15 jam/minggu),-0.0230000000000001,Risiko Rendah / Normal
144599,Business,Senior,3.867,5.67,Copywriting/Drafting,Beginner,1,False,15.4,4,Actively_Encouraged,1,4.0,68.35,Medium,Moderate User (5-15 jam/minggu),0.133,Risiko Rendah / Normal
144600,Business,Junior,3.293,7.56,Ideation,Beginner,2,False,17.44,4,Strict_Ban,4,3.593,78.2,Medium,Moderate User (5-15 jam/minggu),0.2999999999999998,Risiko Rendah / Normal
144601,Medical,Senior,3.68,14.01,Summarizing_Reading,Advanced,4,False,10.47,3,Allowed_With_Citation,4,3.934,90.28,Medium,Moderate User (5-15 jam/minggu),0.254,Risiko Rendah / Normal
144602,Business,Senior,3.746,15.83,Copywriting/Drafting,Intermediate,4,True,10.01,6,Actively_Encouraged,3,4.0,84.81,Medium,Heavy User (>15 jam/minggu),0.254,Risiko Rendah / Normal
144603,STEM,Junior,2.557,3.91,Ideation,Advanced,5,False,21.8,1,Allowed_With_Citation,2,2.627,71.55,Medium,Light User (0-5 jam/minggu),0.0699999999999998,Risiko Rendah / Normal
144604,STEM,Graduate,3.184,9.78,Debugging/Troubleshooting,Beginner,1,True,10.56,5,Actively_Encouraged,6,3.549,70.71,High,Moderate User (5-15 jam/minggu),0.3649999999999997,Risiko Tinggi - Well-being
144605,Business,Sophomore,3.618,22.44,Ideation,Advanced,5,True,7.62,6,Strict_Ban,9,3.7,81.96,High,Heavy User (>15 jam/minggu),0.0820000000000003,Risiko Tinggi - Well-being
144606,Business,Senior,2.42,3.33,Copywriting/Drafting,Advanced,4,False,13.83,4,Strict_Ban,1,2.494,67.64,Low,Light User (0-5 jam/minggu),0.0740000000000002,Risiko Rendah / Normal
144607,STEM,Freshman,2.939,15.71,Debugging/Troubleshooting,Intermediate,4,False,7.06,5,Actively_Encouraged,2,2.887,62.85,Medium,Heavy User (>15 jam/minggu),-0.052,Risiko Rendah / Normal
144608,Business,Freshman,3.038,11.9,Ideation,Advanced,3,False,25.48,5,Allowed_With_Citation,6,3.574,91.1,Medium,Moderate User (5-15 jam/minggu),0.536,Risiko Rendah / Normal
144609,Arts,Graduate,3.045,17.09,Ideation,Intermediate,2,True,10.42,5,Allowed_With_Citation,7,3.681,77.33,High,Heavy User (>15 jam/minggu),0.6360000000000001,Risiko Tinggi - Well-being
144610,Business,Junior,3.567,3.68,Debugging/Troubleshooting,Beginner,2,False,17.22,2,Strict_Ban,5,3.715,79.87,Medium,Light User (0-5 jam/minggu),0.1479999999999997,Risiko Rendah / Normal
144611,Business,Senior,3.421,7.5,Debugging/Troubleshooting,Advanced,4,False,12.5,4,Strict_Ban,2,3.835,90.22,Medium,Moderate User (5-15 jam/minggu),0.4140000000000001,Risiko Rendah / Normal
144612,Arts,Graduate,3.883,1.26,Ideation,Beginner,3,False,14.88,3,Allowed_With_Citation,2,3.981,77.01,Medium,Light User (0-5 jam/minggu),0.0979999999999998,Risiko Rendah / Normal
144613,STEM,Graduate,2.551,7.45,Summarizing_Reading,Beginner,3,True,15.72,7,Allowed_With_Citation,6,2.629,55.89,High,Moderate User (5-15 jam/minggu),0.0779999999999998,Risiko Tinggi - Dependency dan Burnout
144614,STEM,Freshman,3.527,6.68,Debugging/Troubleshooting,Intermediate,5,True,12.72,4,Allowed_With_Citation,6,3.447,62.98,High,Moderate User (5-15 jam/minggu),-0.08,Risiko Tinggi - Well-being
144615,STEM,Senior,3.424,8.46,Debugging/Troubleshooting,Beginner,2,False,8.77,3,Actively_Encouraged,5,3.57,73.74,Medium,Moderate User (5-15 jam/minggu),0.1459999999999999,Risiko Rendah / Normal
144616,STEM,Junior,3.186,4.41,Debugging/Troubleshooting,Intermediate,3,False,14.13,4,Actively_Encouraged,6,3.427,80.44,Medium,Light User (0-5 jam/minggu),0.2410000000000001,Risiko Rendah / Normal
144617,Medical,Junior,2.506,0.68,Summarizing_Reading,Beginner,1,True,13.53,3,Allowed_With_Citation,4,2.658,65.37,Medium,Light User (0-5 jam/minggu),0.1520000000000001,Risiko Rendah / Normal
144618,STEM,Freshman,3.623,37.26,Copywriting/Drafting,Beginner,1,False,9.21,8,Allowed_With_Citation,1,3.677,37.93,Medium,Heavy User (>15 jam/minggu),0.0539999999999998,Risiko Sedang - Dependency
144619,Business,Senior,3.528,0.35,Ideation,Beginner,2,True,11.62,1,Actively_Encouraged,8,3.556,70.15,Low,Light User (0-5 jam/minggu),0.028,Risiko Tinggi - Well-being
144620,Business,Sophomore,3.546,11.48,Ideation,Beginner,1,False,9.13,3,Allowed_With_Citation,4,3.76,77.84,High,Moderate User (5-15 jam/minggu),0.2139999999999999,Risiko Tinggi - Well-being
144621,Business,Sophomore,3.394,0.11,Ideation,Beginner,3,False,1.0,3,Strict_Ban,6,3.359,76.59,Low,Light User (0-5 jam/minggu),-0.0350000000000001,Risiko Rendah / Normal
144622,Business,Senior,2.572,1.15,Ideation,Beginner,3,True,14.34,1,Actively_Encouraged,3,2.818,59.29,Low,Light User (0-5 jam/minggu),0.246,Risiko Rendah / Normal
144623,Humanities,Freshman,3.811,5.36,Summarizing_Reading,Intermediate,4,False,9.47,3,Allowed_With_Citation,3,4.0,64.56,Low,Moderate User (5-15 jam/minggu),0.189,Risiko Rendah / Normal
144624,Humanities,Junior,3.214,4.96,Copywriting/Drafting,Advanced,4,False,8.07,6,Allowed_With_Citation,2,3.323,75.4,Medium,Light User (0-5 jam/minggu),0.1089999999999999,Risiko Rendah / Normal
144625,Medical,Sophomore,2.99,8.17,Debugging/Troubleshooting,Beginner,1,False,13.19,2,Allowed_With_Citation,4,3.313,70.55,High,Moderate User (5-15 jam/minggu),0.3229999999999999,Risiko Tinggi - Well-being
144626,STEM,Senior,3.66,5.0,Copywriting/Drafting,Beginner,2,False,4.05,4,Allowed_With_Citation,4,3.982,58.74,Medium,Light User (0-5 jam/minggu),0.322,Risiko Rendah / Normal
144627,STEM,Graduate,3.416,0.11,Debugging/Troubleshooting,Intermediate,3,False,16.77,1,Allowed_With_Citation,6,3.617,87.34,Medium,Light User (0-5 jam/minggu),0.201,Risiko Rendah / Normal
144628,Humanities,Senior,2.862,2.9,Copywriting/Drafting,Beginner,2,True,11.89,1,Actively_Encouraged,3,3.216,74.66,Medium,Light User (0-5 jam/minggu),0.3540000000000001,Risiko Rendah / Normal
144629,Humanities,Sophomore,3.731,6.2,Ideation,Advanced,3,False,10.66,5,Allowed_With_Citation,6,3.923,69.39,Low,Moderate User (5-15 jam/minggu),0.1920000000000001,Risiko Rendah / Normal
144630,Humanities,Freshman,3.148,4.85,Copywriting/Drafting,Advanced,4,False,1.0,3,Actively_Encouraged,4,3.237,77.61,High,Light User (0-5 jam/minggu),0.0889999999999999,Risiko Tinggi - Well-being
144631,Medical,Senior,3.141,0.67,Direct_Answer_Generation,Intermediate,1,True,8.65,2,Allowed_With_Citation,4,3.175,88.51,Medium,Light User (0-5 jam/minggu),0.0339999999999998,Risiko Rendah / Normal
144632,Arts,Graduate,2.971,13.57,Summarizing_Reading,Intermediate,1,False,12.48,5,Strict_Ban,7,3.234,92.21,Medium,Moderate User (5-15 jam/minggu),0.2629999999999999,Risiko Rendah / Normal
144633,Medical,Sophomore,3.453,15.12,Summarizing_Reading,Advanced,4,True,1.0,3,Allowed_With_Citation,6,3.58,70.86,High,Heavy User (>15 jam/minggu),0.1270000000000002,Risiko Tinggi - Well-being
144634,Humanities,Freshman,1.883,7.73,Copywriting/Drafting,Intermediate,3,False,9.76,3,Actively_Encouraged,4,1.818,59.98,Low,Moderate User (5-15 jam/minggu),-0.0649999999999999,Risiko Rendah / Normal
144635,STEM,Freshman,3.772,34.11,Debugging/Troubleshooting,Advanced,4,True,4.22,6,Strict_Ban,7,3.687,82.19,High,Heavy User (>15 jam/minggu),-0.0849999999999999,Risiko Tinggi - Well-being
144636,Arts,Sophomore,2.97,1.12,Copywriting/Drafting,Intermediate,4,True,10.81,3,Actively_Encouraged,5,3.173,61.61,Low,Light User (0-5 jam/minggu),0.2029999999999998,Risiko Rendah / Normal
144637,Arts,Junior,3.818,1.44,Debugging/Troubleshooting,Intermediate,2,True,22.06,3,Allowed_With_Citation,3,4.0,77.83,Medium,Light User (0-5 jam/minggu),0.1819999999999999,Risiko Rendah / Normal
144638,Business,Sophomore,2.293,8.74,Ideation,Beginner,3,True,8.73,4,Allowed_With_Citation,7,2.722,58.59,Low,Moderate User (5-15 jam/minggu),0.4289999999999998,Risiko Rendah / Normal
144639,Medical,Junior,2.705,2.0,Debugging/Troubleshooting,Intermediate,4,False,12.31,3,Strict_Ban,5,2.966,77.48,Medium,Light User (0-5 jam/minggu),0.2610000000000001,Risiko Rendah / Normal
144640,Medical,Graduate,2.951,3.09,Summarizing_Reading,Beginner,1,False,11.16,4,Actively_Encouraged,2,3.489,73.11,Medium,Light User (0-5 jam/minggu),0.5379999999999998,Risiko Rendah / Normal
144641,Humanities,Freshman,3.292,3.54,Copywriting/Drafting,Beginner,2,True,17.13,4,Allowed_With_Citation,4,3.783,68.45,Medium,Light User (0-5 jam/minggu),0.4910000000000001,Risiko Rendah / Normal
144642,STEM,Senior,2.619,3.77,Copywriting/Drafting,Beginner,2,False,5.43,1,Actively_Encouraged,5,2.732,84.56,Low,Light User (0-5 jam/minggu),0.1129999999999999,Risiko Rendah / Normal
144643,Business,Junior,2.924,0.94,Copywriting/Drafting,Intermediate,4,False,13.13,3,Allowed_With_Citation,7,3.073,58.09,High,Light User (0-5 jam/minggu),0.149,Risiko Tinggi - Well-being
144644,Medical,Senior,3.381,5.4,Ideation,Beginner,3,False,10.46,1,Allowed_With_Citation,1,3.259,81.08,High,Moderate User (5-15 jam/minggu),-0.1219999999999998,Risiko Tinggi - Well-being
144645,STEM,Graduate,3.495,6.22,Debugging/Troubleshooting,Intermediate,2,False,14.83,4,Strict_Ban,2,3.99,86.2,Low,Moderate User (5-15 jam/minggu),0.4950000000000001,Risiko Rendah / Normal
144646,Business,Junior,3.711,12.99,Direct_Answer_Generation,Advanced,3,True,19.61,3,Allowed_With_Citation,3,3.952,85.82,Medium,Moderate User (5-15 jam/minggu),0.2410000000000001,Risiko Rendah / Normal
144647,Business,Freshman,1.914,0.33,Ideation,Intermediate,1,False,16.12,3,Allowed_With_Citation,7,2.125,80.74,Low,Light User (0-5 jam/minggu),0.211,Risiko Rendah / Normal
144648,STEM,Senior,3.147,7.84,Debugging/Troubleshooting,Beginner,1,False,15.15,4,Allowed_With_Citation,7,3.535,83.7,Medium,Moderate User (5-15 jam/minggu),0.3880000000000003,Risiko Rendah / Normal
144649,Business,Sophomore,2.821,13.62,Ideation,Beginner,3,True,5.07,5,Allowed_With_Citation,4,3.026,53.54,High,Moderate User (5-15 jam/minggu),0.2049999999999996,Risiko Tinggi - Well-being
144650,Humanities,Graduate,3.346,10.8,Debugging/Troubleshooting,Beginner,1,True,9.6,4,Allowed_With_Citation,8,3.652,66.72,High,Moderate User (5-15 jam/minggu),0.306,Risiko Tinggi - Well-being
144651,Arts,Freshman,3.25,9.39,Ideation,Advanced,3,True,1.0,5,Strict_Ban,8,3.263,79.04,Medium,Moderate User (5-15 jam/minggu),0.0129999999999999,Risiko Tinggi - Well-being
144652,Business,Sophomore,3.712,2.78,Summarizing_Reading,Intermediate,1,False,14.62,4,Allowed_With_Citation,1,3.919,79.79,Low,Light User (0-5 jam/minggu),0.2069999999999998,Risiko Rendah / Normal
144653,Arts,Graduate,3.585,0.87,Copywriting/Drafting,Intermediate,2,False,11.61,1,Allowed_With_Citation,7,3.71,88.48,Medium,Light User (0-5 jam/minggu),0.125,Risiko Rendah / Normal
144654,STEM,Graduate,2.486,8.01,Debugging/Troubleshooting,Intermediate,3,False,17.56,2,Strict_Ban,5,2.925,100.0,High,Moderate User (5-15 jam/minggu),0.4389999999999996,Risiko Tinggi - Well-being
144655,STEM,Freshman,3.833,0.06,Copywriting/Drafting,Intermediate,4,False,10.01,1,Actively_Encouraged,3,3.638,54.73,Low,Light User (0-5 jam/minggu),-0.1950000000000002,Risiko Rendah / Normal
144656,Arts,Senior,3.36,9.77,Debugging/Troubleshooting,Advanced,3,True,16.72,3,Allowed_With_Citation,1,3.751,86.28,Medium,Moderate User (5-15 jam/minggu),0.391,Risiko Rendah / Normal
144657,Humanities,Freshman,2.938,7.24,Copywriting/Drafting,Intermediate,1,False,2.11,2,Actively_Encouraged,4,3.104,68.42,Medium,Moderate User (5-15 jam/minggu),0.1659999999999999,Risiko Rendah / Normal
144658,STEM,Freshman,1.997,10.22,Copywriting/Drafting,Intermediate,5,True,8.55,3,Actively_Encouraged,5,2.445,94.51,Medium,Moderate User (5-15 jam/minggu),0.4479999999999997,Risiko Rendah / Normal
144659,STEM,Freshman,3.149,0.32,Debugging/Troubleshooting,Intermediate,4,False,8.94,1,Actively_Encouraged,3,3.1,74.36,Low,Light User (0-5 jam/minggu),-0.0489999999999999,Risiko Rendah / Normal
144660,Business,Freshman,2.64,8.21,Ideation,Beginner,1,False,11.93,2,Allowed_With_Citation,5,2.752,75.96,Low,Moderate User (5-15 jam/minggu),0.1119999999999996,Risiko Rendah / Normal
144661,STEM,Junior,3.501,5.86,Debugging/Troubleshooting,Intermediate,5,False,17.56,4,Allowed_With_Citation,1,3.825,83.01,Low,Moderate User (5-15 jam/minggu),0.3240000000000003,Risiko Rendah / Normal
144662,Business,Sophomore,2.909,1.13,Summarizing_Reading,Beginner,2,True,5.69,3,Allowed_With_Citation,3,2.79,75.82,Medium,Light User (0-5 jam/minggu),-0.1189999999999997,Risiko Rendah / Normal
144663,Business,Junior,2.435,0.92,Copywriting/Drafting,Beginner,1,True,14.93,1,Allowed_With_Citation,4,2.505,64.1,Medium,Light User (0-5 jam/minggu),0.0699999999999998,Risiko Rendah / Normal
144664,Business,Senior,2.85,9.72,Copywriting/Drafting,Intermediate,3,False,3.69,3,Allowed_With_Citation,5,3.1,82.71,High,Moderate User (5-15 jam/minggu),0.25,Risiko Tinggi - Well-being
144665,Medical,Junior,2.983,14.48,Summarizing_Reading,Advanced,5,True,11.89,6,Strict_Ban,8,3.424,90.81,High,Moderate User (5-15 jam/minggu),0.4409999999999998,Risiko Tinggi - Well-being
144666,STEM,Sophomore,2.779,23.58,Direct_Answer_Generation,Intermediate,3,True,10.04,5,Strict_Ban,7,2.54,56.35,High,Heavy User (>15 jam/minggu),-0.2389999999999998,Risiko Tinggi - Well-being
144667,Humanities,Freshman,3.831,6.16,Summarizing_Reading,Beginner,3,False,15.18,3,Allowed_With_Citation,6,3.971,71.88,Low,Moderate User (5-15 jam/minggu),0.1400000000000001,Risiko Rendah / Normal
144668,STEM,Senior,3.048,11.99,Debugging/Troubleshooting,Intermediate,4,True,16.77,2,Allowed_With_Citation,2,3.307,82.32,Medium,Moderate User (5-15 jam/minggu),0.2589999999999999,Risiko Rendah / Normal
144669,Medical,Sophomore,2.327,1.83,Debugging/Troubleshooting,Beginner,1,True,17.09,3,Actively_Encouraged,2,2.491,75.38,Medium,Light User (0-5 jam/minggu),0.1640000000000001,Risiko Rendah / Normal
144670,Medical,Sophomore,3.601,7.12,Summarizing_Reading,Beginner,2,False,7.31,3,Allowed_With_Citation,7,4.0,72.53,Medium,Moderate User (5-15 jam/minggu),0.399,Risiko Rendah / Normal
144671,Humanities,Senior,3.328,7.49,Copywriting/Drafting,Advanced,3,False,13.7,2,Strict_Ban,3,3.843,75.62,Medium,Moderate User (5-15 jam/minggu),0.5150000000000001,Risiko Rendah / Normal
144672,Humanities,Junior,2.851,4.36,Copywriting/Drafting,Intermediate,3,True,15.66,5,Allowed_With_Citation,6,3.167,75.91,High,Light User (0-5 jam/minggu),0.3159999999999998,Risiko Tinggi - Well-being
144673,STEM,Freshman,3.959,22.9,Debugging/Troubleshooting,Intermediate,4,True,4.28,7,Allowed_With_Citation,1,4.0,78.13,Medium,Heavy User (>15 jam/minggu),0.0409999999999999,Risiko Sedang - Dependency
144674,Arts,Senior,3.354,11.8,Copywriting/Drafting,Beginner,3,False,15.7,4,Actively_Encouraged,7,3.791,88.82,High,Moderate User (5-15 jam/minggu),0.4369999999999998,Risiko Tinggi - Well-being
144675,Business,Senior,3.724,0.85,Debugging/Troubleshooting,Beginner,2,False,9.58,4,Actively_Encouraged,5,4.0,90.07,Low,Light User (0-5 jam/minggu),0.2759999999999998,Risiko Rendah / Normal
144676,Medical,Graduate,3.175,0.94,Summarizing_Reading,Intermediate,1,False,11.86,1,Allowed_With_Citation,2,3.39,72.51,Medium,Light User (0-5 jam/minggu),0.2150000000000003,Risiko Rendah / Normal
144677,STEM,Junior,3.687,6.89,Copywriting/Drafting,Beginner,1,False,7.42,3,Allowed_With_Citation,5,4.0,73.86,Medium,Moderate User (5-15 jam/minggu),0.3130000000000001,Risiko Rendah / Normal
144678,Humanities,Freshman,3.319,1.61,Copywriting/Drafting,Beginner,2,False,11.63,3,Strict_Ban,4,3.252,92.23,Medium,Light User (0-5 jam/minggu),-0.0670000000000001,Risiko Rendah / Normal
144679,Business,Junior,3.483,14.06,Debugging/Troubleshooting,Advanced,4,False,10.77,2,Actively_Encouraged,3,4.0,100.0,Medium,Moderate User (5-15 jam/minggu),0.5169999999999999,Risiko Rendah / Normal
144680,Medical,Freshman,2.524,5.33,Summarizing_Reading,Intermediate,3,False,17.24,3,Strict_Ban,5,2.968,95.67,Low,Moderate User (5-15 jam/minggu),0.4439999999999999,Risiko Rendah / Normal
144681,Humanities,Graduate,2.461,0.95,Copywriting/Drafting,Beginner,2,False,15.59,1,Allowed_With_Citation,5,2.743,65.38,Low,Light User (0-5 jam/minggu),0.282,Risiko Rendah / Normal
144682,Humanities,Freshman,3.884,0.1,Copywriting/Drafting,Beginner,3,False,14.18,1,Actively_Encouraged,5,4.0,38.47,Low,Light User (0-5 jam/minggu),0.1160000000000001,Risiko Rendah / Normal
144683,Medical,Graduate,2.89,9.21,Ideation,Beginner,1,True,19.7,3,Allowed_With_Citation,2,3.378,75.11,Medium,Moderate User (5-15 jam/minggu),0.488,Risiko Rendah / Normal
144684,STEM,Graduate,2.645,4.45,Debugging/Troubleshooting,Beginner,3,False,9.5,4,Allowed_With_Citation,5,2.867,75.42,Medium,Light User (0-5 jam/minggu),0.2219999999999999,Risiko Rendah / Normal
144685,Humanities,Senior,3.737,0.53,Direct_Answer_Generation,Beginner,2,False,5.07,1,Allowed_With_Citation,4,3.831,86.32,Medium,Light User (0-5 jam/minggu),0.0939999999999998,Risiko Rendah / Normal
144686,Humanities,Freshman,3.296,14.03,Copywriting/Drafting,Intermediate,5,False,8.17,5,Actively_Encouraged,4,3.381,100.0,Low,Moderate User (5-15 jam/minggu),0.0849999999999999,Risiko Rendah / Normal
144687,STEM,Junior,2.48,12.23,Summarizing_Reading,Advanced,4,True,16.78,4,Allowed_With_Citation,5,2.978,77.2,Medium,Moderate User (5-15 jam/minggu),0.4980000000000002,Risiko Rendah / Normal
144688,Humanities,Sophomore,2.288,1.0,Direct_Answer_Generation,Advanced,3,False,13.97,4,Allowed_With_Citation,4,2.423,75.08,Medium,Light User (0-5 jam/minggu),0.1350000000000002,Risiko Rendah / Normal
144689,Business,Senior,3.182,6.95,Summarizing_Reading,Beginner,2,True,4.47,3,Allowed_With_Citation,1,3.377,81.52,Medium,Moderate User (5-15 jam/minggu),0.1949999999999998,Risiko Rendah / Normal
144690,Humanities,Sophomore,2.823,2.13,Copywriting/Drafting,Intermediate,4,False,3.74,5,Strict_Ban,6,3.053,67.25,Low,Light User (0-5 jam/minggu),0.2299999999999999,Risiko Rendah / Normal
144691,Humanities,Junior,2.805,3.14,Direct_Answer_Generation,Advanced,4,True,8.84,5,Allowed_With_Citation,4,2.733,76.66,Low,Light User (0-5 jam/minggu),-0.072,Risiko Rendah / Normal
144692,Arts,Junior,3.078,14.91,Summarizing_Reading,Advanced,3,False,11.33,3,Allowed_With_Citation,4,3.056,81.35,Medium,Moderate User (5-15 jam/minggu),-0.0219999999999997,Risiko Rendah / Normal
144693,Medical,Freshman,3.189,0.56,Summarizing_Reading,Advanced,5,True,12.12,5,Allowed_With_Citation,6,3.191,91.2,Low,Light User (0-5 jam/minggu),0.0019999999999997,Risiko Rendah / Normal
144694,Arts,Junior,2.401,5.66,Copywriting/Drafting,Intermediate,5,False,16.92,3,Allowed_With_Citation,6,2.833,90.46,Medium,Moderate User (5-15 jam/minggu),0.4320000000000004,Risiko Rendah / Normal
144695,Arts,Sophomore,2.97,10.75,Summarizing_Reading,Intermediate,2,False,17.89,4,Allowed_With_Citation,4,3.443,81.96,Medium,Moderate User (5-15 jam/minggu),0.4729999999999998,Risiko Rendah / Normal
144696,Medical,Junior,3.57,23.27,Direct_Answer_Generation,Beginner,1,True,12.47,5,Actively_Encouraged,7,3.436,73.02,High,Heavy User (>15 jam/minggu),-0.1339999999999999,Risiko Tinggi - Well-being
144697,Arts,Freshman,3.867,5.07,Ideation,Beginner,3,True,14.8,4,Allowed_With_Citation,7,3.963,85.58,Medium,Moderate User (5-15 jam/minggu),0.096,Risiko Rendah / Normal
144698,Medical,Sophomore,2.881,4.22,Summarizing_Reading,Intermediate,3,True,23.99,3,Actively_Encouraged,7,3.141,79.48,Medium,Light User (0-5 jam/minggu),0.2600000000000002,Risiko Rendah / Normal
144699,Business,Junior,3.884,8.4,Summarizing_Reading,Intermediate,4,False,17.32,3,Actively_Encouraged,4,4.0,100.0,Low,Moderate User (5-15 jam/minggu),0.1160000000000001,Risiko Rendah / Normal
144700,Business,Junior,2.289,10.68,Ideation,Beginner,1,True,2.45,2,Actively_Encouraged,4,2.14,62.79,High,Moderate User (5-15 jam/minggu),-0.149,Risiko Tinggi - Well-being
144701,Business,Freshman,3.332,15.45,Debugging/Troubleshooting,Advanced,4,True,9.61,4,Allowed_With_Citation,7,3.754,86.11,Medium,Heavy User (>15 jam/minggu),0.4220000000000001,Risiko Rendah / Normal
144702,Medical,Sophomore,1.885,1.4,Debugging/Troubleshooting,Intermediate,4,False,1.07,2,Allowed_With_Citation,5,1.994,67.6,Low,Light User (0-5 jam/minggu),0.1089999999999999,Risiko Rendah / Normal
144703,Business,Junior,3.247,3.72,Debugging/Troubleshooting,Beginner,2,False,19.44,4,Strict_Ban,4,3.513,69.08,Medium,Light User (0-5 jam/minggu),0.266,Risiko Rendah / Normal
144704,Arts,Freshman,2.983,36.0,Copywriting/Drafting,Beginner,3,False,1.25,9,Allowed_With_Citation,6,2.938,65.7,Medium,Heavy User (>15 jam/minggu),-0.0449999999999999,Risiko Sedang - Dependency
144705,STEM,Junior,2.751,16.89,Summarizing_Reading,Intermediate,4,True,6.5,6,Allowed_With_Citation,3,2.971,79.64,Medium,Heavy User (>15 jam/minggu),0.2200000000000002,Risiko Rendah / Normal
144706,Medical,Sophomore,3.559,2.74,Debugging/Troubleshooting,Beginner,1,False,4.3,1,Actively_Encouraged,6,3.379,74.77,Low,Light User (0-5 jam/minggu),-0.1800000000000001,Risiko Rendah / Normal
144707,Humanities,Graduate,3.873,10.34,Copywriting/Drafting,Advanced,3,True,17.5,6,Allowed_With_Citation,4,4.0,76.68,Medium,Moderate User (5-15 jam/minggu),0.1269999999999997,Risiko Rendah / Normal
144708,STEM,Sophomore,3.24,33.55,Debugging/Troubleshooting,Beginner,2,True,7.94,9,Actively_Encouraged,9,3.627,71.51,High,Heavy User (>15 jam/minggu),0.3869999999999995,Risiko Tinggi - Dependency dan Burnout
144709,Arts,Senior,3.323,30.03,Copywriting/Drafting,Beginner,2,False,14.28,9,Allowed_With_Citation,7,3.391,67.35,High,Heavy User (>15 jam/minggu),0.068,Risiko Tinggi - Dependency dan Burnout
144710,Humanities,Junior,3.339,1.2,Debugging/Troubleshooting,Advanced,5,False,5.94,2,Allowed_With_Citation,3,3.39,65.99,Low,Light User (0-5 jam/minggu),0.0510000000000001,Risiko Rendah / Normal
144711,STEM,Senior,2.91,17.04,Debugging/Troubleshooting,Beginner,1,True,5.01,7,Allowed_With_Citation,7,2.923,57.93,Medium,Heavy User (>15 jam/minggu),0.0129999999999999,Risiko Sedang - Dependency
144712,STEM,Graduate,3.087,0.55,Summarizing_Reading,Intermediate,3,False,2.07,2,Allowed_With_Citation,6,3.141,71.64,Medium,Light User (0-5 jam/minggu),0.0539999999999998,Risiko Rendah / Normal
144713,STEM,Senior,3.393,7.75,Copywriting/Drafting,Intermediate,4,False,8.51,4,Allowed_With_Citation,2,3.546,100.0,Low,Moderate User (5-15 jam/minggu),0.153,Risiko Rendah / Normal
144714,STEM,Freshman,3.805,22.58,Debugging/Troubleshooting,Intermediate,5,True,14.01,4,Allowed_With_Citation,5,4.0,81.67,High,Heavy User (>15 jam/minggu),0.1949999999999998,Risiko Tinggi - Well-being
144715,Business,Graduate,2.888,0.26,Ideation,Beginner,3,False,10.06,2,Allowed_With_Citation,3,3.084,81.44,Medium,Light User (0-5 jam/minggu),0.1960000000000001,Risiko Rendah / Normal
144716,Arts,Freshman,3.41,0.24,Copywriting/Drafting,Beginner,2,True,15.38,4,Actively_Encouraged,5,3.632,83.78,Medium,Light User (0-5 jam/minggu),0.2219999999999999,Risiko Rendah / Normal
144717,Humanities,Sophomore,3.924,11.59,Direct_Answer_Generation,Beginner,1,True,14.99,4,Strict_Ban,8,4.0,79.36,Medium,Moderate User (5-15 jam/minggu),0.076,Risiko Tinggi - Well-being
144718,Business,Junior,3.896,11.01,Summarizing_Reading,Beginner,2,False,1.33,3,Allowed_With_Citation,2,3.863,34.26,Medium,Moderate User (5-15 jam/minggu),-0.0329999999999999,Risiko Rendah / Normal
144719,Arts,Graduate,3.088,0.09,Copywriting/Drafting,Beginner,2,False,15.31,1,Allowed_With_Citation,2,3.493,57.41,Medium,Light User (0-5 jam/minggu),0.4049999999999998,Risiko Rendah / Normal
144720,Humanities,Junior,3.46,10.22,Copywriting/Drafting,Beginner,2,False,8.04,2,Actively_Encouraged,6,4.0,71.37,Medium,Moderate User (5-15 jam/minggu),0.54,Risiko Rendah / Normal
144721,Business,Graduate,3.036,7.05,Ideation,Beginner,1,False,16.32,3,Allowed_With_Citation,2,3.305,76.41,High,Moderate User (5-15 jam/minggu),0.2690000000000001,Risiko Tinggi - Well-being
144722,Humanities,Graduate,3.26,5.16,Summarizing_Reading,Intermediate,1,True,19.31,3,Allowed_With_Citation,3,3.61,66.24,Low,Moderate User (5-15 jam/minggu),0.3500000000000001,Risiko Rendah / Normal
